AUD-005636,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_3-107123-A-26.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\esc50_3-107123-A-26.wav,delete
AUD-000689,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_5-150409-A-42.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Alarm or Siren\esc50_5-150409-A-42.wav,delete
AUD-006799,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_178826-2-0-14.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_178826-2-0-14_dup.wav,move:Background Noise
AUD-000652,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_3-117793-A-37.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_3-117793-A-37_dup.wav,move:Alarm or Siren
AUD-005588,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_2-60180-A-49.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\esc50_2-60180-A-49.wav,delete
AUD-005489,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_1-58792-A-24.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\esc50_1-58792-A-24.wav,delete
AUD-004276,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_8Vb69cN3uWQ_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\scream_8Vb69cN3uWQ_out.wav,move:Background Noise
AUD-004409,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_DBPbNWss8zk_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_DBPbNWss8zk_out_dup.wav,move:Panic Scream
AUD-004311,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream__TLzbbay6Hw_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream__TLzbbay6Hw_out_dup.wav,move:Panic Scream
AUD-004685,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_QaFvrx3r8k4_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_QaFvrx3r8k4_out_dup.wav,move:Panic Scream
AUD-005806,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-181599-A-26.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\esc50_4-181599-A-26.wav,delete
AUD-002529,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\us8k_17615-3-0-4.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Animal Sound\us8k_17615-3-0-4.wav,delete
AUD-006338,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_9Nw0H-NeX-4_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_9Nw0H-NeX-4_out.wav,delete
AUD-006668,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\rec_S01_20260924_105510_013.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\rec_S01_20260924_105510_013.wav,delete
AUD-001364,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\us8k_70740-8-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Alarm or Siren\us8k_70740-8-0-0.wav,delete
AUD-001491,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_1-254507-A-43.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_1-254507-A-43_dup.wav,move:Vehicle Horn
AUD-004754,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_ThWk-DFLmeU_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_ThWk-DFLmeU_out_dup.wav,move:Panic Scream
AUD-004758,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_TlFSjfGa5Bc_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_TlFSjfGa5Bc_out_dup.wav,move:Panic Scream
AUD-006381,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_CZmiS6QsfJU_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\notscream_CZmiS6QsfJU_out.wav,move:Panic Scream
AUD-002373,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\us8k_118963-3-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\us8k_118963-3-0-0_dup.wav,move:Animal Sound
AUD-006461,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_jklPXWVY718_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_jklPXWVY718_out.wav,delete
AUD-002199,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_5-103421-A-2.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_5-103421-A-2_dup.wav,move:Animal Sound
AUD-002163,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-191246-B-7.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-191246-B-7_dup.wav,move:Animal Sound
AUD-005084,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_122_03545.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_122_03545_dup.wav,move:Aggression
AUD-005855,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-59579-B-20.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-59579-B-20_dup.wav,move:Background Noise
AUD-004224,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_6AFVlijRSNU_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_6AFVlijRSNU_out_dup.wav,move:Panic Scream
AUD-004271,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_8nyGDRdrruw_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Panic Scream\scream_8nyGDRdrruw_out.wav,delete
AUD-006895,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_66000-9-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_66000-9-0-0.wav,delete
AUD-001523,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_5-179868-A-43.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_5-179868-A-43_dup.wav,move:Vehicle Horn
AUD-006745,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_155242-9-0-15.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_155242-9-0-15.wav,delete
AUD-004196,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_4xTGouBKGN4_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Panic Scream\scream_4xTGouBKGN4_out.wav,delete
AUD-005887,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_5-198411-D-20.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_5-198411-D-20_dup.wav,move:Background Noise
AUD-005787,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-167571-A-26.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\esc50_4-167571-A-26.wav,delete
AUD-005870,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_5-181458-A-33.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_5-181458-A-33_dup.wav,move:Background Noise
AUD-000636,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_2-102435-A-37.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_2-102435-A-37_dup.wav,move:Alarm or Siren
AUD-006424,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_GjE_iD2BbFg_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_GjE_iD2BbFg_out.wav,delete
AUD-004610,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_MStmROOpspI_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_MStmROOpspI_out_dup.wav,move:Panic Scream
AUD-004942,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_049_00280.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Aggression\vsd_angry_049_00280.wav,delete
AUD-006452,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_iUxy2s5d60o_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_iUxy2s5d60o_out.wav,delete
AUD-005156,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_191_01171.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_191_01171_dup.wav,move:Aggression
AUD-005185,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_204_01835.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Aggression\vsd_angry_204_01835.wav,delete
AUD-000561,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_3-216281-A-39.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_3-216281-A-39_dup.wav,move:Glass Breaking
AUD-002064,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_3-146972-A-5.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_3-146972-A-5_dup.wav,move:Animal Sound
AUD-006501,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_NK92DUyyngc_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_NK92DUyyngc_out.wav,delete
AUD-000619,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\extra_wings_of_freedom-broken-glass-403772.mp3,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\extra_wings_of_freedom-broken-glass-403772_dup.mp3,move:Glass Breaking
AUD-001628,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\us8k_185436-1-5-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Vehicle Horn\us8k_185436-1-5-0.wav,delete
AUD-006524,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_pk0xBpBk0s0_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_pk0xBpBk0s0_out.wav,delete
AUD-002098,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_3-253084-C-2.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_3-253084-C-2_dup.wav,move:Animal Sound
AUD-004547,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_JNsG1IJDY6Y_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_JNsG1IJDY6Y_out_dup.wav,move:Panic Scream
AUD-001495,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_2-100648-A-43.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Vehicle Horn\esc50_2-100648-A-43.wav,delete
AUD-005181,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_204_00882.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Aggression\vsd_angry_204_00882.wav,delete
AUD-006414,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_fWTrDugFpko_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_fWTrDugFpko_out.wav,delete
AUD-002184,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-250864-A-8.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-250864-A-8_dup.wav,move:Animal Sound
AUD-006720,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_142003-2-0-8.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_142003-2-0-8.wav,delete
AUD-004098,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Gunshot\us8k_93139-6-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Gunshot\us8k_93139-6-0-0.wav,delete
AUD-005812,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-182839-A-17.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-182839-A-17_dup.wav,move:Background Noise
AUD-005199,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Person Asking for Help\rec_S01_20260924_031742_011.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Person Asking for Help\rec_S01_20260924_031742_011.wav,delete
AUD-002564,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\us8k_183989-3-1-23.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_183989-3-1-23.wav,move:Background Noise
AUD-000657,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_3-132340-A-37.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\esc50_3-132340-A-37_dup.wav,move:Alarm or Siren
AUD-001518,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_4-191015-A-43.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_4-191015-A-43_dup.wav,move:Vehicle Horn
AUD-005623,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_2-87795-A-24.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_2-87795-A-24_dup.wav,move:Background Noise
AUD-004072,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Gunshot\us8k_7061-6-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Gunshot\us8k_7061-6-0-0_dup.wav,move:Gunshot
AUD-005037,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_095_00098.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_095_00098_dup.wav,move:Aggression
AUD-006274,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_1_cwgiVIRJw_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\notscream_1_cwgiVIRJw_out.wav,move:Panic Scream
AUD-002185,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-250869-A-2.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-250869-A-2_dup.wav,move:Animal Sound
AUD-004935,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_042_00180.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_042_00180_dup.wav,move:Aggression
AUD-005699,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_3-152912-A-26.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_3-152912-A-26_dup.wav,move:Background Noise
AUD-000109,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Machinery Fault\mimii_mimii_00000108.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Machinery Fault\mimii_mimii_00000108_dup.wav,move:Machinery Fault
AUD-005465,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_1-31748-A-21.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_1-31748-A-21_dup.wav,move:Background Noise
AUD-002119,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-133895-A-7.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-133895-A-7_dup.wav,move:Animal Sound
AUD-005481,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_1-47274-A-21.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_1-47274-A-21_dup.wav,move:Background Noise
AUD-000563,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_4-204115-A-39.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_4-204115-A-39_dup.wav,move:Glass Breaking
AUD-004431,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_e7i3GXL0iuU_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_e7i3GXL0iuU_out_dup.wav,move:Panic Scream
AUD-005012,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_085_00132.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_085_00132_dup.wav,move:Aggression
AUD-006901,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_73524-0-0-54.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_73524-0-0-54_dup.wav,move:Background Noise
AUD-004240,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_7ag2YQ1Kn2c_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_7ag2YQ1Kn2c_out_dup.wav,move:Panic Scream
AUD-002178,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_4-223125-A-14.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Animal Sound\esc50_4-223125-A-14.wav,delete
AUD-005609,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_2-80844-A-13.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_2-80844-A-13.wav,move:Animal Sound
AUD-006478,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_L9cNzJUOYuk_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_L9cNzJUOYuk_out.wav,delete
AUD-002217,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_5-194932-A-7.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_5-194932-A-7_dup.wav,move:Animal Sound
AUD-006750,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_158593-2-0-52.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_158593-2-0-52_dup.wav,move:Background Noise
AUD-001299,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\us8k_28426-8-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\us8k_28426-8-0-0_dup.wav,move:Alarm or Siren
AUD-002263,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\esc50_5-244315-C-6.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Animal Sound\esc50_5-244315-C-6.wav,delete
AUD-006817,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_182739-2-0-35.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_182739-2-0-35.wav,delete
AUD-001508,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_3-161010-A-43.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\esc50_3-161010-A-43_dup.wav,move:Vehicle Horn
AUD-005967,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\extra_floraphonic-empty-glass-table-foley-slide-9-237635.mp3,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Animal Sound\extra_floraphonic-empty-glass-table-foley-slide-9-237635.mp3,move:Animal Sound
AUD-006691,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_106905-5-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_106905-5-0-0.wav,delete
AUD-001784,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\us8k_72259-1-9-1.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\us8k_72259-1-9-1_dup.wav,move:Vehicle Horn
AUD-004923,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_032_00140.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Aggression\vsd_angry_032_00140_dup.wav,move:Aggression
AUD-001843,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Vehicle Horn\us8k_7389-1-4-1.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Vehicle Horn\us8k_7389-1-4-1.wav,delete
AUD-006611,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_ZmbO1DwmUZY_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\notscream_ZmbO1DwmUZY_out.wav,move:Panic Scream
AUD-006719,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_142003-2-0-0.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_142003-2-0-0.wav,delete
AUD-006324,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_82EHZ4_pTps_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_82EHZ4_pTps_out.wav,delete
AUD-006407,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_fGPfAwuoYf8_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\notscream_fGPfAwuoYf8_out.wav,delete
AUD-004730,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_ShK1-OLPJqA_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_ShK1-OLPJqA_out_dup.wav,move:Panic Scream
AUD-006910,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_79089-0-0-52.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_79089-0-0-52.wav,delete
AUD-006553,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_TcoRmHHHNgI_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_TcoRmHHHNgI_out_dup.wav,move:Background Noise
AUD-006539,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\notscream_rmprN7i_f_4_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\notscream_rmprN7i_f_4_out.wav,move:Panic Scream
AUD-006882,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\us8k_57320-0-0-37.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Background Noise\us8k_57320-0-0-37.wav,delete
AUD-001309,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Alarm or Siren\us8k_34952-8-0-7.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Alarm or Siren\us8k_34952-8-0-7.wav,delete
AUD-005762,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-144083-C-16.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Background Noise\esc50_4-144083-C-16_dup.wav,move:Background Noise
AUD-004370,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Panic Scream\scream_bXABYl3QEqY_out.wav,C:\Users\CZ\Desktop\SonicSentinel AI\_to_delete\label_audit\Panic Scream\scream_bXABYl3QEqY_out.wav,delete
AUD-000565,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_4-204121-A-39.wav,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\esc50_4-204121-A-39_dup.wav,move:Glass Breaking
AUD-000603,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\extra_freesound_community-glass-break-2-80964.mp3,C:\Users\CZ\Desktop\SonicSentinel AI\audio_dataset\raw\Glass Breaking\extra_freesound_community-glass-break-2-80964_dup.mp3,move:Glass Breaking
